time,B
"17,6107141666667",-1
"17,6107227777778","-0,95"
"17,6107316666667","-0,99"
"17,6107402777778","-0,98"
"17,6107488888889","-1,03"
"17,6107575","-1,09"
"17,6107663888889","-1,09"
"17,610775","-1,09"
"17,6107836111111","-1,08"
"17,6107922222222","-1,04"
"17,6108011111111","-0,94"
"17,6108097222222","-0,99"
"17,6108183333333","-1,09"
"17,6108269444444","-0,97"
"17,6108358333333","-1,05"
"17,6108444444444","-1,04"
"17,6108530555556","-1,05"
"17,6108616666667","-0,9"
"17,6108705555556","-0,8"
"17,6108791666667","-0,61"
"17,6108877777778","-0,59"
"17,6108963888889","-1,07"
"17,6109052777778","-1,29"
"17,6109138888889","-1,41"
"17,6109225","-1,36"
"17,6109311111111","-1,15"
"17,61094","-1,1"
"17,6109486111111","-1,02"
"17,6109572222222","-1,03"
"17,6109658333333","-0,83"
"17,6109747222222","-0,64"
"17,6109833333333","-0,64"
"17,6109919444444","-0,82"
"17,6110005555556",-1
"17,6110094444444","-1,11"
"17,6110180555556","-1,33"
"17,6110266666667","-1,46"
"17,6110352777778","-1,5"
"17,6110441666667","-1,18"
"17,6110527777778","-0,77"
"17,6110613888889","-0,66"
"17,61107","-0,59"
"17,6110788888889","-0,63"
"17,6110875","-0,63"
"17,6110961111111","-0,7"
"17,6111047222222","-0,91"
"17,6111136111111",-1
"17,6111222222222",-1
"17,6111308333333","-1,16"
"17,6111394444444","-1,2"
"17,6111483333333","-1,26"
"17,6111569444444","-1,26"
"17,6111655555556","-1,01"
"17,6111741666667","-0,77"
"17,6111830555556","-0,85"
"17,6111916666667","-0,76"
"17,6112002777778","-0,74"
"17,6112088888889","-0,79"
"17,6112177777778","-0,65"
"17,6112263888889","-0,74"
"17,611235","-0,7"
"17,6112436111111","-0,79"
"17,6112525","-0,71"
"17,6112611111111","-0,63"
"17,6112697222222","-0,58"
"17,6112783333333","-0,5"
"17,6112872222222","-0,53"
"17,6112958333333","-0,27"
"17,6113044444444","-0,23"
"17,6113130555556","-0,18"
"17,6113219444444","-0,09"
"17,6113305555556","-0,05"
"17,6113391666667","-0,1"
"17,6113477777778","-0,1"
"17,6113566666667","-0,07"
"17,6113652777778","-0,13"
"17,6113738888889","-0,08"
"17,6113825","-0,08"
"17,6113913888889","-0,06"
"17,6114","-0,06"
"17,6114086111111","-0,13"
"17,6114172222222","-0,19"
"17,6114261111111","-0,32"
"17,6114347222222","-0,42"
"17,6114433333333","-0,52"
"17,6114519444444","-0,39"
"17,6114608333333","-0,57"
"17,6114694444444","-0,68"
"17,6114780555556","-0,65"
"17,6114866666667","-0,61"
"17,6114955555556","-0,62"
"17,6115041666667","-0,54"
"17,6115127777778","-0,49"
"17,6115213888889","-0,41"
"17,6115302777778","-0,4"
"17,6115388888889","-0,37"
"17,6115475","-0,28"
"17,6115561111111","-0,37"
"17,611565","-0,44"
"17,6115736111111","-0,53"
"17,6115822222222","-0,52"
"17,6115908333333","-0,56"
"17,6115997222222","-0,64"
"17,6116083333333","-0,77"
"17,6116169444444","-0,82"
"17,6116255555556","-0,94"
"17,6116344444444","-0,87"
"17,6116430555556","-0,76"
"17,6116516666667","-0,88"
"17,6116602777778","-1,02"
"17,6116691666667","-1,11"
"17,6116777777778","-1,12"
"17,6116863888889","-1,03"
"17,611695","-1,11"
"17,6117038888889",-1
"17,6117125","-0,81"
"17,6117211111111","-0,86"
"17,6117297222222","-0,78"
"17,6117386111111","-0,77"
"17,6117472222222","-0,74"
"17,6117558333333","-0,64"
"17,6117644444444","-0,65"
"17,6117733333333","-0,6"
"17,6117819444444","-0,66"
"17,6117905555556","-0,57"
"17,6117991666667","-0,61"
"17,6118080555556","-0,66"
"17,6118166666667","-0,71"
"17,6118252777778","-0,73"
"17,6118338888889","-0,86"
"17,6118427777778","-0,93"
"17,6118513888889","-0,95"
"17,61186","-0,87"
"17,6118686111111","-0,87"
"17,6118775","-0,91"
"17,6118861111111","-0,93"
"17,6118947222222","-0,98"
"17,6119033333333","-0,95"
"17,6119122222222","-0,96"
"17,6119208333333","-0,76"
"17,6119294444444","-0,7"
"17,6119380555556","-0,65"
"17,6119469444444","-0,59"
"17,6119555555556","-0,58"
"17,6119641666667","-0,61"
"17,6119727777778","-0,43"
"17,6119816666667","-0,56"
"17,6119902777778","-0,54"
"17,6119988888889","-0,5"
"17,6120075","-0,53"
"17,6120163888889","-0,54"
"17,612025","-0,54"
"17,6120336111111","-0,58"
"17,6120422222222","-0,51"
"17,6120511111111","-0,53"
"17,6120597222222","-0,6"
"17,6120683333333","-0,7"
"17,6120769444444","-0,66"
"17,6120858333333","-0,65"
"17,6120944444444","-0,52"
"17,6121030555556","-0,55"
"17,6121116666667","-0,6"
"17,6121205555556","-0,72"
"17,6121291666667","-0,85"
"17,6121377777778","-0,87"
"17,6121463888889","-0,7"
"17,6121552777778","-0,7"
"17,6121638888889","-0,51"
"17,6121725","-0,49"
"17,6121811111111","-0,29"
"17,61219","-0,33"
"17,6121986111111","-0,17"
"17,6122072222222","-0,41"
"17,6122158333333","-0,43"
"17,6122247222222","-0,66"
"17,6122333333333","-0,71"
"17,6122419444444","-0,82"
"17,6122505555556","-1,03"
"17,6122594444444","-1,05"
"17,6122680555556","-0,81"
"17,6122766666667","-0,78"
"17,6122852777778","-0,79"
"17,6122941666667","-0,89"
"17,6123027777778","-0,79"
"17,6123113888889","-0,83"
"17,61232","-0,9"
"17,6123288888889","-0,81"
"17,6123375","-0,93"
"17,6123461111111","-0,93"
"17,6123547222222","-0,82"
"17,6123636111111","-0,71"
"17,6123722222222","-0,66"
"17,6123808333333","-0,79"
"17,6123894444444","-0,75"
"17,6123983333333","-0,67"
"17,6124069444444","-0,78"
"17,6124155555556","-0,7"
"17,6124241666667","-0,76"
"17,6124330555556","-0,76"
"17,6124416666667","-0,8"
"17,6124502777778","-0,84"
"17,6124588888889","-0,78"
"17,6124677777778","-0,76"
"17,6124763888889","-0,83"
"17,612485","-0,91"
"17,6124936111111","-0,87"
"17,6125025","-0,9"
"17,6125111111111","-0,8"
"17,6125197222222","-0,93"
"17,6125283333333","-0,94"
"17,6125372222222","-0,92"
"17,6125458333333","-0,96"
"17,6125544444444","-0,95"
"17,6125630555556","-1,03"
"17,6125719444444","-0,92"
"17,6125805555556","-0,96"
"17,6125891666667","-1,05"
"17,6125977777778","-0,96"
"17,6126066666667","-0,93"
"17,6126152777778","-0,89"
"17,6126238888889","-0,93"
"17,6126325","-0,84"
"17,6126413888889","-0,82"
"17,61265","-0,83"
"17,6126586111111","-0,86"
"17,6126672222222","-0,88"
"17,6126761111111","-0,88"
"17,6126847222222","-0,93"
"17,6126933333333","-0,91"
"17,6127019444444","-0,98"
"17,6127108333333","-0,91"
"17,6127194444444","-0,89"
"17,6127280555556","-0,81"
"17,6127366666667","-0,82"
"17,6127455555556","-0,62"
"17,6127541666667","-0,48"
"17,6127627777778","-0,46"
"17,6127713888889","-0,6"
"17,6127802777778","-0,79"
"17,6127888888889","-0,73"
"17,6127975","-0,67"
"17,6128061111111","-0,47"
"17,612815","-0,17"
"17,6128236111111","-0,24"
"17,6128322222222","-0,4"
"17,6128408333333","-0,5"
"17,6128497222222","-0,65"
"17,6128583333333","-0,78"
"17,6128669444444","-0,72"
"17,6128755555556","-0,74"
"17,6128844444444","-0,78"
"17,6128930555556","-0,86"
"17,6129016666667","-0,9"
"17,6129102777778","-0,82"
"17,6129191666667","-0,85"
"17,6129277777778","-0,85"
"17,6129363888889","-0,86"
"17,612945","-0,97"
"17,6129538888889","-0,88"
"17,6129625","-0,94"
"17,6129711111111","-1,02"
"17,6129797222222","-1,02"
"17,6129886111111","-1,04"
"17,6129972222222","-0,94"
"17,6130058333333","-1,06"
"17,6130144444444","-1,06"
"17,6130233333333","-1,1"
"17,6130319444444","-1,02"
"17,6130405555556",-1
"17,6130491666667","-0,91"
"17,6130580555556","-0,94"
"17,6130666666667","-0,98"
"17,6130752777778","-0,94"
"17,6130838888889","-0,87"
"17,6130927777778","-0,93"
"17,6131013888889","-0,87"
"17,61311","-0,79"
"17,6131186111111","-0,75"
"17,6131275","-0,65"
"17,6131361111111","-0,6"
"17,6131447222222","-0,78"
"17,6131533333333","-0,78"
"17,6131622222222","-0,74"
"17,6131708333333","-0,48"
"17,6131794444444","-0,48"
"17,6131880555556","-0,76"
"17,6131969444444","-1,05"
"17,6132055555556","-1,31"
"17,6132141666667","-1,67"
"17,6132227777778","-1,7"
"17,6132316666667","-1,82"
"17,6132402777778","-1,79"
"17,6132488888889","-1,58"
"17,6132575","-1,4"
"17,6132663888889","-1,02"
"17,613275","-0,76"
"17,6132836111111","-0,75"
"17,6132922222222","-0,56"
"17,6133011111111","-0,57"
"17,6133097222222","-0,62"
"17,6133183333333","-0,66"
"17,6133269444444","-0,68"
"17,6133358333333","-0,9"
"17,6133444444444","-0,96"
"17,6133530555556","-0,94"
"17,6133616666667","-1,03"
"17,6133705555556","-1,02"
"17,6133791666667","-1,12"
"17,6133877777778","-1,03"
"17,6133963888889","-1,07"
"17,6134052777778","-1,13"
"17,6134138888889","-1,22"
"17,6134225","-1,29"
"17,6134311111111","-1,31"
"17,61344","-1,39"
"17,6134486111111","-1,36"
"17,6134572222222","-1,42"
"17,6134658333333","-1,31"
"17,6134747222222","-1,27"
"17,6134833333333","-1,41"
"17,6134919444444","-1,38"
"17,6135005555556","-1,28"
"17,6135094444444","-1,23"
"17,6135180555556","-1,03"
"17,6135266666667","-0,98"
"17,6135352777778","-0,79"
"17,6135441666667","-0,68"
"17,6135527777778","-0,68"
"17,6135613888889","-0,72"
"17,61357","-0,88"
"17,6135788888889","-1,03"
"17,6135875","-1,2"
"17,6135961111111","-1,32"
"17,6136047222222","-1,33"
"17,6136136111111","-1,19"
"17,6136222222222","-0,97"
"17,6136308333333","-0,93"
"17,6136394444444","-0,93"
"17,6136483333333","-0,78"
"17,6136569444444","-0,57"
"17,6136655555556","-0,52"
"17,6136741666667","-0,7"
"17,6136830555556","-0,64"
"17,6136916666667","-0,52"
"17,6137002777778","-0,62"
"17,6137088888889","-0,62"
"17,6137177777778","-0,79"
"17,6137263888889","-0,8"
"17,613735","-0,93"
"17,6137436111111","-0,82"
"17,6137525","-0,84"
"17,6137611111111","-1,03"
"17,6137697222222","-0,9"
"17,6137783333333","-0,63"
"17,6137872222222","-0,45"
"17,6137958333333","-0,51"
"17,6138044444444","-0,42"
"17,6138130555556","-0,43"
"17,6138219444444","-0,48"
"17,6138305555556","-0,48"
"17,6138391666667","-0,46"
"17,6138477777778","-0,36"
"17,6138566666667","-0,45"
"17,6138652777778","-0,46"
"17,6138738888889","-0,5"
"17,6138825","-0,54"
"17,6138913888889","-0,63"
"17,6139","-0,65"
"17,6139086111111","-0,8"
"17,6139172222222","-0,99"
"17,6139261111111","-1,1"
"17,6139347222222","-1,19"
"17,6139433333333","-1,25"
"17,6139519444444","-1,21"
"17,6139608333333","-1,26"
"17,6139694444444","-1,1"
"17,6139780555556","-1,08"
"17,6139866666667","-1,11"
"17,6139955555556","-1,13"
"17,6140041666667","-1,22"
"17,6140127777778","-1,43"
"17,6140213888889","-1,31"
"17,6140302777778","-1,35"
"17,6140388888889","-1,28"
"17,6140475","-1,35"
"17,6140561111111","-1,45"
"17,614065","-1,27"
"17,6140736111111","-1,21"
"17,6140822222222","-1,18"
"17,6140908333333","-1,23"
"17,6140997222222","-1,24"
"17,6141083333333","-1,31"
"17,6141169444444","-1,47"
"17,6141255555556","-1,44"
"17,6141344444444","-1,25"
"17,6141430555556","-1,25"
"17,6141516666667","-1,27"
"17,6141602777778","-1,21"
"17,6141691666667","-1,1"
"17,6141777777778","-1,21"
"17,6141863888889","-1,33"
"17,614195","-1,32"
"17,6142038888889","-1,25"
"17,6142125","-1,11"
"17,6142211111111","-1,01"
"17,6142297222222","-0,92"
"17,6142386111111","-0,97"
"17,6142472222222","-1,07"
"17,6142558333333","-1,19"
"17,6142644444444","-1,29"
"17,6142733333333","-1,27"
"17,6142819444444","-1,39"
"17,6142905555556","-1,38"
"17,6142991666667","-1,43"
"17,6143080555556","-1,4"
"17,6143166666667","-1,31"
"17,6143252777778","-1,26"
"17,6143338888889","-1,19"
"17,6143427777778","-1,14"
"17,6143513888889","-0,96"
"17,61436","-0,85"
"17,6143686111111","-0,78"
"17,6143775","-0,52"
"17,6143861111111","-0,58"
"17,6143947222222","-0,58"
"17,6144033333333","-0,58"
"17,6144122222222","-0,62"
"17,6144208333333","-0,87"
"17,6144294444444","-0,95"
"17,6144380555556","-0,98"
"17,6144469444444","-1,1"
"17,6144555555556","-1,02"
"17,6144641666667","-0,87"
"17,6144727777778","-0,71"
"17,6144816666667","-0,48"
"17,6144902777778","-0,41"
"17,6144988888889","-0,89"
"17,6145075","-1,34"
"17,6145163888889","-1,53"
"17,614525","-1,36"
"17,6145336111111","-1,09"
"17,6145422222222","-0,87"
"17,6145511111111","-0,68"
"17,6145597222222","-0,61"
"17,6145683333333","-0,65"
"17,6145769444444","-0,79"
"17,6145858333333","-0,92"
"17,6145944444444","-0,85"
"17,6146030555556","-0,97"
"17,6146116666667","-0,94"
"17,6146205555556","-0,83"
"17,6146291666667","-1,03"
"17,6146377777778","-1,3"
"17,6146463888889","-1,36"
"17,6146552777778","-1,21"
"17,6146638888889","-0,94"
"17,6146725","-0,67"
"17,6146811111111","-0,67"
"17,61469","-0,79"
"17,6146986111111","-1,05"
"17,6147072222222","-1,21"
"17,6147158333333","-1,46"
"17,6147247222222","-1,46"
"17,6147333333333","-1,66"
"17,6147419444444","-1,56"
"17,6147505555556","-1,59"
"17,6147594444444","-1,46"
"17,6147680555556","-1,52"
"17,6147766666667","-1,47"
"17,6147852777778","-1,33"
"17,6147941666667","-1,11"
"17,6148027777778","-0,94"
"17,6148113888889","-0,75"
"17,61482","-0,6"
"17,6148288888889","-0,66"
"17,6148375","-0,75"
"17,6148461111111","-0,97"
"17,6148547222222","-1,24"
"17,6148636111111","-1,28"
"17,6148722222222","-1,3"
"17,6148808333333","-1,14"
"17,6148894444444","-0,99"
"17,6148983333333","-0,69"
"17,6149069444444","-0,47"
"17,6149155555556","-0,39"
"17,6149241666667","-0,36"
"17,6149330555556","-0,43"
"17,6149416666667","-0,42"
"17,6149502777778","-0,4"
"17,6149588888889","-0,54"
"17,6149677777778","-0,59"
"17,6149763888889","-0,68"
"17,614985","-0,65"
"17,6149936111111","-0,71"
"17,6150025","-0,63"
"17,6150111111111","-0,55"
"17,6150197222222","-0,56"
"17,6150283333333","-0,54"
"17,6150372222222","-0,48"
"17,6150458333333","-0,43"
"17,6150544444444","-0,48"
"17,6150630555556","-0,39"
"17,6150719444444","-0,25"
"17,6150805555556","-0,36"
"17,6150891666667","-0,41"
"17,6150977777778","-0,29"
"17,6151066666667","-0,38"
"17,6151152777778","-0,62"
"17,6151238888889","-0,76"
"17,6151325","-1,02"
"17,6151413888889","-1,3"
"17,61515","-1,51"
"17,6151586111111","-1,55"
"17,6151672222222","-1,53"
"17,6151761111111","-1,29"
"17,6151847222222","-1,06"
"17,6151933333333","-1,01"
"17,6152019444444","-0,91"
"17,6152108333333","-0,92"
"17,6152194444444","-0,78"
"17,6152280555556","-0,51"
"17,6152366666667","-0,21"
"17,6152455555556","-0,14"
"17,6152541666667","-0,15"
"17,6152627777778","-0,32"
"17,6152713888889","-0,58"
"17,6152802777778","-0,52"
"17,6152888888889","-0,6"
"17,6152975","-0,68"
"17,6153061111111","-0,87"
"17,615315","-1,1"
"17,6153236111111","-1,22"
"17,6153322222222","-1,11"
"17,6153408333333","-1,28"
"17,6153497222222","-1,29"
"17,6153583333333","-1,43"
"17,6153669444444","-1,41"
"17,6153755555556","-1,21"
"17,6153844444444","-1,09"
"17,6153930555556",-1
"17,6154016666667","-0,78"
"17,6154102777778","-0,81"
"17,6154191666667","-0,71"
"17,6154277777778","-0,81"
"17,6154363888889",-1
"17,615445","-1,15"
"17,6154538888889","-1,21"
"17,6154625","-1,21"
"17,6154711111111","-1,16"
"17,6154797222222","-1,04"
"17,6154886111111","-1,02"
"17,6154972222222","-0,78"
"17,6155058333333","-0,66"
"17,6155144444444","-0,53"
"17,6155233333333","-0,55"
"17,6155319444444","-0,72"
"17,6155405555556","-0,85"
"17,6155491666667","-0,76"
"17,6155580555556","-0,64"
"17,6155666666667","-0,46"
"17,6155752777778","-0,33"
"17,6155838888889","-0,25"
"17,6155927777778","-0,52"
"17,6156013888889","-0,38"
"17,61561","-0,28"
"17,6156186111111","-0,36"
"17,6156275","-0,36"
"17,6156361111111","-0,36"
"17,6156447222222","-0,35"
"17,6156533333333","-0,46"
"17,6156622222222","-0,49"
"17,6156708333333","-0,6"
"17,6156794444444","-0,65"
"17,6156880555556","-0,64"
"17,6156969444444","-0,74"
"17,6157055555556","-0,69"
"17,6157141666667","-0,74"
"17,6157227777778","-0,75"
"17,6157316666667","-0,75"
"17,6157402777778","-0,78"
"17,6157488888889","-0,8"
"17,6157575","-0,85"
"17,6157663888889","-0,78"
"17,615775","-0,79"
"17,6157836111111","-0,72"
"17,6157922222222","-0,7"
"17,6158011111111","-0,6"
"17,6158097222222","-0,67"
"17,6158183333333","-0,62"
"17,6158269444444","-0,75"
"17,6158358333333","-0,8"
"17,6158444444444","-0,75"
"17,6158530555556","-0,78"
"17,6158616666667","-0,62"
"17,6158705555556","-0,52"
"17,6158791666667","-0,59"
"17,6158877777778","-0,59"
"17,6158963888889","-0,63"
"17,6159052777778","-0,64"
"17,6159138888889","-0,6"
"17,6159225","-0,69"
"17,6159311111111","-0,57"
"17,61594","-0,66"
"17,6159486111111","-0,55"
"17,6159572222222","-0,59"
"17,6159658333333","-0,41"
"17,6159747222222","-0,36"
"17,6159833333333","-0,45"
"17,6159919444444","-0,45"
"17,6160005555556","-0,42"
"17,6160094444444","-0,64"
"17,6160180555556","-0,7"
"17,6160266666667","-0,81"
"17,6160352777778","-0,78"
"17,6160441666667","-0,69"
"17,6160527777778","-0,63"
"17,6160613888889","-0,4"
"17,61607","-0,31"
"17,6160788888889","-0,39"
"17,6160875","-0,45"
"17,6160961111111","-0,38"
