2.486653990972626	3.2803820109356736	5.280721011133931	3.375649680425932	3.637520188483751	4.06609598890132	4.974505430957259	6.52816630343287	6.205842474165871	6.329466839718693	6.038374163612361	5.372350035160272	5.744425219767081	4.609254870067898	4.297080540642837	4.3339922101967305	4.429907499537709	4.589024566463634	4.419213622574557	3.9808147809842205	3.646800586251909	4.1203468572805875	5.5152154606461075	5.670884432141481	5.799465960397879	5.658655676295602	4.719712143355455	4.131212271751015	4.002522845884043	3.7810274937349875	3.734556722247289	3.8898071215375754	3.9476515582766765	3.9171038979217103	3.8510017015653184	3.8535853467602688	3.854538322536134	3.8461782359464003	3.8407449806967247	3.8173578514834254	
5.362369766542673	3.3009443571178494	6.272341873340405	7.950698553565121	11.737886537181854	9.560082629132335	5.904551236984307	6.243691053559038	4.609254870067898	4.297080540642837	4.3339922101967305	4.429907499537709	4.589024566463634	4.419213622574557	3.9808147809842205	3.646800586251909	4.1203468572805875	5.5152154606461075	5.670884432141481	5.799465960397879	5.658655676295602	4.719712143355455	4.131212271751015	4.002522845884043	3.7810274937349875	3.734556722247289	3.8898071215375754	3.9476515582766765	3.9171038979217103	3.8510017015653184	3.8535853467602688	3.854538322536134	3.8461782359464003	3.8407449806967247	3.8173578514834254	3.802047683544205	3.684200986856751	3.6559223301324546	3.643321325778596	3.4977231685736063	
1.6153903023376004	4.132175479502149	2.578451707300124	1.975806564065443	2.5630513760725853	4.383725040069416	4.658283337421029	4.999073091620762	4.746132668288511	4.321593725162641	3.620962950474739	4.103931375081789	5.653794732495552	5.670884432141481	5.799465960397879	5.658655676295602	4.719712143355455	4.131212271751015	4.002522845884043	3.7810274937349875	3.734556722247289	3.8898071215375754	3.9476515582766765	3.9171038979217103	3.8510017015653184	3.8535853467602688	3.854538322536134	3.8461782359464003	3.8407449806967247	3.8173578514834254	3.802047683544205	3.684200986856751	3.6559223301324546	3.643321325778596	3.4977231685736063	3.330461247238941	3.126919719771458	3.097681932375798	3.0677730547844453	3.1285949889785973	
8.624076458146678	4.268861978717078	1.7296218303818927	2.147855353920623	1.5296446390112004	1.2398445547565293	1.7499886971590541	4.111598315414637	4.818235361246329	5.731409484849103	5.9574843218138405	4.973365054187315	4.298340341024869	4.149703901925695	3.8056985165235626	3.7415501882805238	3.900980243988128	3.9816535342923554	3.9171038979217103	3.8510017015653184	3.8535853467602688	3.854538322536134	3.8461782359464003	3.8407449806967247	3.8173578514834254	3.802047683544205	3.684200986856751	3.6559223301324546	3.643321325778596	3.4977231685736063	3.330461247238941	3.126919719771458	3.097681932375798	3.0677730547844453	3.1285949889785973	3.2395215697990145	3.2395374874417615	3.1902845233982173	3.204989350196826	3.198243788040042	
3.6435549474169338	2.5068697137750786	2.5391837929668992	1.7191554710993247	1.7043356054754448	2.6733986732832205	3.2372961737057446	6.051899593601385	5.011276999098748	3.83899836004932	2.6586579878486085	2.608219782870443	2.4753268261249732	2.759887477195718	3.2909294933900024	3.7787631853986285	3.9423397569032366	3.9386137451339893	3.9305242631616997	3.8066035915174132	3.782530489123507	3.6674285446332067	3.6732894370447253	3.643321325778596	3.4977231685736063	3.330461247238941	3.126919719771458	3.097681932375798	3.0677730547844453	3.1285949889785973	3.2395215697990145	3.2395374874417615	3.1902845233982173	3.204989350196826	3.198243788040042	3.193609562776453	3.192854082095374	3.2179178104299178	3.198515850756975	3.1946406019496347	
4.69421837694911	3.8628207113567616	3.5852209168061875	1.9910361579673002	4.595447702488329	3.891531160498801	3.949893344576334	4.128581276404291	3.9963065251324643	4.055243560914272	4.756484033581777	4.894557147126893	4.96988862664141	3.83662335607882	3.252926857130069	3.0248630001005203	3.1454207958391587	3.0647837578158814	3.2346149842672984	3.2805235659697045	3.1958842727671	3.1278023793456593	3.108916647315693	3.0779804548309593	3.0840769763417906	3.205263994837322	3.2271996519644994	3.2109365576867086	3.204989350196826	3.198243788040042	3.193609562776453	3.192854082095374	3.2179178104299178	3.198515850756975	3.1946406019496347	3.206856231802983	3.242749809594689	3.2355480374607724	3.182328066523842	3.2961976062459226	
2.8449019020331203	3.325844816474794	2.8583369922262243	3.2854755731637697	6.162998139668382	7.057501552314119	6.693147916256013	4.048179701905611	4.286611667156808	4.6323638707575405	4.62224422311796	4.803616027075389	4.797137309842664	4.666027444002273	4.417906241388049	4.0401923830021165	3.781263332251545	3.8832116261730234	3.321600519845995	2.988895740089377	2.7421857605393645	2.7593040095588277	2.7814481513593354	3.0626482950692377	3.136750227098424	3.151681736615524	3.200692539497312	3.23622469452975	3.2119671725123298	3.160435114248316	3.178797975594217	3.2348905040941602	3.255659464983463	3.182328066523842	3.2961976062459226	3.4224684401309613	3.501772975134004	3.5579502600307475	3.501226248059293	3.4384721622698047	
3.8298601520572633	2.9557826093272563	1.916167939503035	3.295032854690383	3.1641170402260483	2.7313445943367034	3.446109133515221	4.634986158893862	4.616072491119372	4.378581677641479	4.192127087228704	3.95057733543207	3.2891100105480784	3.401068635049267	3.8190800856670584	3.8377953607953987	3.799084009328002	4.121566294304322	4.1176866390303095	4.10853479225259	4.058497353041052	4.139454031487409	4.188005610437309	3.5685078104716608	3.3600196485721128	3.212603598967152	3.2720535477484094	3.0823711353162735	3.1287758661462775	3.2833993797948575	3.3793121936335195	3.499928409756063	3.570971907367962	3.516409981786371	3.39004551818485	3.336532963668735	3.2997888922086367	3.270347286371601	3.122749031104856	3.042562155326541	
9.21690852259115	7.940629117374521	8.284206597004406	6.613147884131467	4.7325585394356136	2.7473404793801044	2.6117171862557935	2.4190166458824365	2.1458018024286867	1.6386709930186052	1.8014612165396553	2.4024710612447673	3.2793231247657944	3.0965692333956554	3.071695494688257	3.465484163976107	4.028755278267635	3.9767805277468327	4.059472714828667	4.127084106562031	4.11025980636779	4.108718767460593	4.057487980790282	3.8925447588115203	4.052330204656058	4.17491164585161	4.167441196398468	4.244850374541628	3.758005142545085	3.495601969088142	3.279428187370666	3.272928689796887	3.032567200521601	2.9723306936248024	2.958625365128877	2.7633724884820183	2.709275341458303	2.704587190683256	2.7021390921246384	2.6011907596632184	
9.733506111115393	1.0569672108537338	3.8972641692907284	5.12003715630659	3.401060018291818	3.2555815085755824	2.704447373235463	2.401922842662644	1.9039641308789972	1.8281832698137999	1.661729017623719	1.6739848682115936	1.8145077775707772	1.9422491359838947	1.8228048684911344	1.9623634927414513	2.4309352679025165	2.969799414785469	2.840292059475371	3.021277790456653	3.636667929908085	4.123429950405014	4.065547096311089	4.171868610696393	4.216882412707852	4.09203533341323	3.980850654835263	3.856227620529683	3.5224442765688795	3.3299471042541673	2.9896401955915333	2.824043750853741	2.7949974327508653	2.583491777149794	2.4614795540103054	2.4463365440315092	2.6121094835989105	2.6486518050803776	2.734916465885438	2.721951573765504	
15.97062212408239	7.4134737931840196	3.6844136178105606	1.391835420243496	1.2191774650411198	1.0720862117961591	1.6886813315715523	1.8485252104036654	1.3956739246470016	1.3217607831078322	1.4346930316635083	1.6340895986248454	1.7674246513650578	1.8086891273783214	2.082703890870207	2.3172484846848356	2.5111543112846864	2.7644394156401533	2.867173586071475	2.579822703379627	2.6316718247334037	2.993662542422051	3.4446850518095404	3.1364144527726774	2.947191064825472	2.815955010083529	2.7997453255008726	2.6469878332976275	2.6502060238593006	2.5923587955061	2.506873366616276	2.4146413125127535	2.2868505063014846	2.2520475505341615	2.2521402712730874	2.3091063034530714	2.398827943564461	2.4650302463431384	2.5108206590851734	2.7069441195849486	
4.185013098090414	2.6464923762900425	2.5437550116772454	2.0759313298416178	3.366940472086089	3.7815888000691844	3.6126193105370024	2.7186943368267347	1.3553660866142416	1.2329074166668261	1.9813433251923773	3.1219086767042534	3.207235977037881	2.878357380651984	2.8156211915089746	2.75828085444012	2.785948046856598	2.6543884169626724	2.3991612890134935	2.1940786443309195	1.8852884590345025	1.7455351515958302	1.7035639457494824	1.689715808580401	1.5723621249239783	1.6639081520480408	1.863859749074943	1.8984111960092682	1.7462679862998618	1.7135742596823433	1.8314867735502522	1.9576200270040232	2.0438123221479803	2.0487484332969332	2.0490218159603977	2.061430445956485	2.2142518071987705	2.300313910429771	2.3238789501411063	2.378027578497266	
6.904375499643299	3.3866583942830486	1.7015683710292955	3.6770683899906844	2.515659331469966	4.1445398859680544	6.311313159502186	4.828931771436415	4.468211171983148	3.120502950722005	2.779252601441824	2.7747182037388165	2.3378140978447823	1.7318592264442474	1.435866578562705	1.4519338069385166	1.6573859270541371	1.644352637551297	1.5700575611035548	1.5284355402349679	1.5159248046817821	1.5387933788127077	1.5423127187245689	1.8134270852609269	2.0665532100352726	2.2508177796796645	2.348480470033417	2.305439362181127	2.2853415744827803	2.26019044197596	2.2803421374753863	2.2495165417349243	2.072040066428504	1.9238338684281355	1.9271636998964525	2.055491279559315	2.1784312703681588	2.299236902943362	2.305184568503847	2.273599771475391	
7.184484548190466	16.189976220218682	7.469600378189872	2.8233982313880763	2.4191776082877583	3.1321709744338087	3.8384554314894217	4.701331748708073	3.999562311287273	3.2935682945450133	2.3058666748873557	1.9471091737433954	1.8291885807930568	1.778641244839175	1.4761051536900631	1.3945669287323876	1.5783188748109114	1.6516939562048971	1.6033411062961467	1.6288044986774277	1.5797703404624148	1.6895790456180013	1.936329637979011	2.025755691773177	2.0256395673377936	2.03751260644483	2.2107999241212113	2.335366828092041	2.3709043683874786	2.416155197128087	2.440752194328573	2.425400488836114	2.466775803742639	2.481937959195065	2.439531809694549	2.438748576180884	2.2975948039513616	2.060359056009493	1.9338213870005199	1.9137052629270423	
