2014-11-12	12:40:07	13.2	0.331
2014-11-12	16:00:16	73.1	0.387
2014-11-13	19:34:01	75.4	0.644
2014-11-13	21:16:34	26.2	0.644
2014-11-14	0:12:27	72.9	0.65
2014-11-14	14:02:07	85.9	0.534
2014-11-14	15:16:35	77.6	0.534
2014-11-14	18:32:15	81.4	0.681
2014-11-14	20:04:53	84.4	0.681
2014-11-15	17:40:30	83.2	0.702
2014-11-16	17:48:14	74.1	0.401
2014-11-16	21:30:23	76.4	0.352
2014-11-17	15:53:50	85.3	0.335
2014-11-17	20:29:05	87.8	0.416
2014-11-17	21:23:47	73.8	0.416
2014-11-18	10:16:03	80.6	0.593
2014-11-30	17:48:39	70.9	0.766
2014-11-30	20:23:56	70.3	1.259
2014-11-30	22:48:37	23.8	1.259
2014-12-01	3:18:20	75.5	2.64
2014-12-01	12:01:53	80.5	2.008
2014-12-01	16:43:47	80.4	1.992
2014-12-02	2:14:07	75.1	0.97
2014-12-02	4:30:35	80.5	1.193
2014-12-02	11:18:06	78.4	1.117
2014-12-02	18:19:44	77.4	1.146
2014-12-02	20:16:26	86.5	1.146
2014-12-03	3:29:16	80.1	0.832
2014-12-03	5:27:21	85.7	0.832
2014-12-03	10:09:12	85.1	1.091
2014-12-03	17:11:10	78.5	1.608
2014-12-03	21:50:14	73.7	0.93
2014-12-04	2:20:46	81.6	0.77
2014-12-04	7:10:29	82.4	0.496
2014-12-04	9:00:40	86.8	0.496
2014-12-04	20:50:30	71.7	0.741
2014-12-04	22:52:40	82.6	0.741
2014-12-05	1:35:54	28.2	0.859
2014-12-05	7:57:25	83.1	0.876
2014-12-05	16:52:03	84.6	0.722
2014-12-06	0:26:34	78.2	0.524
2014-12-06	6:58:31	79.6	0.474
2014-12-06	11:29:59	86.2	0.486
2014-12-06	16:01:00	74.5	0.386
2014-12-07	1:10:28	80.1	0.211
2014-12-07	5:45:45	82.4	0.219
2014-12-07	10:33:40	77.4	0.218
2014-12-07	15:11:45	28.7	0.335
2014-12-07	17:39:28	70.8	0.364
2014-12-08	2:45:54	78.7	0.502
2014-12-08	14:08:43	76.8	0.485
2014-12-08	18:35:38	78.0	0.712
2014-12-08	21:09:43	84.5	0.583
2014-12-08	23:14:15	84.9	0.583
2014-12-09	1:39:09	72.3	0.628
2014-12-09	3:52:37	78.2	0.628
2014-12-09	6:15:20	78.1	0.578
2014-12-09	13:04:14	86.1	0.434
2014-12-09	15:26:07	83.9	0.35
2014-12-09	17:36:33	75.9	0.35
2014-12-09	20:04:36	76.2	0.423
2014-12-09	22:10:04	78.8	0.423
2014-12-10	9:49:20	86.0	0.624
2014-12-10	14:21:01	80.0	0.709
2014-12-11	1:33:27	77.4	0.665
2014-12-11	4:06:56	84.5	0.685
2014-12-11	8:40:12	79.2	0.679
2014-12-11	10:57:41	81.0	0.679
2014-12-11	13:17:11	75.6	0.5
2014-12-11	15:30:02	83.7	0.5
2014-12-12	5:05:21	74.6	0.356
2014-12-12	14:17:33	88.0	0.408
2014-12-12	17:03:05	20.5	0.396
2014-12-12	18:51:11	85.8	0.396
2014-12-12	21:35:54	83.1	0.281
2014-12-12	23:12:43	78.6	0.281
2014-12-13	2:08:18	74.5	0.273
2014-12-13	3:51:13	81.5	0.273
2014-12-13	17:38:38	80.8	0.282
2014-12-14	1:02:34	86.6	0.257
2014-12-14	2:45:42	80.1	0.257
2014-12-14	21:13:27	80.3	0.207
2014-12-15	6:26:23	73.1	0.255
2014-12-15	13:34:53	86.4	0.299
2014-12-15	20:10:53	84.3	0.28
2014-12-16	9:58:08	76.8	0.27
2014-12-16	21:42:41	74.4	0.264
2014-12-17	6:49:44	71.5	0.306
2014-12-17	13:38:03	74.9	0.336
2014-12-17	20:35:09	84.7	0.406
2014-12-18	1:01:44	75.9	1.223
2014-12-18	7:49:13	70.4	0.693
2014-12-18	12:37:26	79.2	0.826
2014-12-19	11:08:05	71.9	0.755
2014-12-19	15:52:59	87.1	0.71
2014-12-19	18:22:58	28.4	0.67
2014-12-19	20:40:54	70.4	0.67
2014-12-20	1:15:32	75.9	0.701
2014-12-20	5:50:39	81.9	0.798
2014-12-20	8:03:57	75.7	0.676
2014-12-20	10:19:31	76.3	0.676
2014-12-20	14:59:51	79.4	0.577
2014-12-20	19:38:26	84.2	0.612
2014-12-21	4:44:40	85.6	0.457
2014-12-21	9:14:23	71.9	0.431
2014-12-21	16:08:29	72.6	0.631
2014-12-21	20:44:11	83.0	0.595
2014-12-22	1:21:22	86.7	0.389
2014-12-22	15:00:59	80.4	0.539
2014-12-23	2:45:10	77.8	0.855
2014-12-23	7:19:24	75.4	1.02
2014-12-23	11:54:55	81.6	1.207
2014-12-23	16:36:03	82.5	1.093
2014-12-23	18:24:48	72.6	1.502
2014-12-24	1:46:16	86.8	1.88
2014-12-24	10:52:27	79.1	1.425
2014-12-24	15:25:34	77.2	0.754
2014-12-24	17:25:58	23.6	0.967
2014-12-25	9:48:43	85.2	1.92
2014-12-25	14:19:38	77.4	2.705
2014-12-25	16:21:43	89.0	1.168
2014-12-25	18:50:31	76.8	1.168
2014-12-26	1:29:37	77.9	1.121
2014-12-26	6:04:15	76.5	0.695
2014-12-26	10:36:19	86.2	1.568
2014-12-27	2:59:24	73.3	1.515
2014-12-27	7:31:40	87.5	1.207
2014-12-27	16:40:39	73.1	1.377
2014-12-27	18:43:20	77.5	1.446
2014-12-28	1:55:38	85.7	1.726
2014-12-28	6:29:44	75.1	1.317
2014-12-28	8:26:59	21.4	0.982
2014-12-28	13:01:28	81.0	0.915
2014-12-28	15:38:19	81.1	0.915
2014-12-29	5:25:20	85.2	0.638
2014-12-29	12:23:31	15.8	0.503
2014-12-29	23:46:57	75.9	0.636
2014-12-30	4:25:16	81.7	0.661
2014-12-30	6:16:16	81.2	0.712
2014-12-30	8:53:28	83.8	0.712
2014-12-30	13:28:46	77.3	0.768
2014-12-30	15:22:50	77.3	0.557
2014-12-30	22:41:43	85.7	0.728
2014-12-31	16:53:36	83.3	0.874
2014-12-31	21:26:41	80.7	0.785
2015-01-01	2:20:44	79.6	1.882
2015-01-01	4:12:02	74.9	0.91
2015-01-01	6:31:57	86.6	0.91
2015-01-01	11:03:31	76.5	0.893
2015-01-01	13:27:06	28.9	1.05
2015-01-01	22:41:32	28.1	0.83
2015-01-02	9:57:32	79.7	0.444
2015-01-02	12:29:20	26.3	0.534
2015-01-02	14:32:39	81.0	0.534
2015-01-02	19:11:36	73.6	0.507
2015-01-02	21:19:36	75.7	0.573
2015-01-02	23:55:31	71.1	0.573
2015-01-03	6:31:22	74.3	0.552
2015-01-03	13:36:08	72.3	0.533
2015-01-03	18:16:57	79.3	0.883
2015-01-03	20:15:19	78.2	0.963
2015-01-03	22:57:39	75.6	0.963
2015-01-04	3:18:07	81.7	0.656
2015-01-04	7:53:12	76.3	0.55
2015-01-04	12:28:31	77.6	0.796
2015-01-05	2:14:11	75.0	0.321
2015-01-05	11:19:51	75.3	0.331
2015-01-05	13:35:55	77.7	0.357
2015-01-06	5:49:02	78.5	0.475
2015-01-06	10:23:52	71.0	0.422
2015-01-06	12:25:31	73.4	0.443
2015-01-07	13:43:16	72.9	0.301
2015-01-07	16:00:20	81.5	0.312
2015-01-07	20:26:27	29.8	0.313
2015-01-07	22:56:49	86.1	0.313
2015-01-08	3:33:50	77.7	0.323
2015-01-08	8:11:09	83.2	0.366
2015-01-08	19:24:33	81.8	0.478
2015-01-09	2:23:27	84.1	0.325
2015-01-09	6:51:56	84.3	0.276
2015-01-09	9:18:20	81.3	0.289
2015-01-09	11:22:35	85.3	0.289
2015-01-09	13:55:07	81.1	0.304
2015-01-09	18:18:36	24.8	0.307
2015-01-09	20:33:20	78.7	0.307
2015-01-10	1:18:19	76.6	0.344
2015-01-10	5:51:48	82.5	0.359
2015-01-10	10:26:34	77.5	0.333
2015-01-10	12:44:25	78.1	0.275
2015-01-10	14:55:38	85.8	0.275
2015-01-10	17:21:38	74.6	0.239
2015-01-10	19:20:48	74.1	0.239
2015-01-11	4:42:21	82.1	0.238
2015-01-11	9:20:34	81.1	0.285
2015-01-11	13:49:58	83.8	0.281
2015-01-11	23:06:19	80.9	0.361
2015-01-12	8:18:58	74.2	0.343
2015-01-12	10:18:44	85.4	0.362
2015-01-12	17:25:39	85.0	0.434
2015-01-12	19:29:21	85.5	0.541
2015-01-12	21:57:03	85.7	0.541
2015-01-13	2:37:08	77.3	0.526
2015-01-13	7:15:44	86.1	0.857
2015-01-13	11:52:06	88.5	1.159
2015-01-13	16:09:35	76.0	0.886
2015-01-14	19:26:23	78.1	0.609
2015-01-15	2:23:22	70.6	0.495
2015-01-15	4:58:40	78.6	0.495
2015-01-15	18:40:42	81.0	0.426
2015-01-15	23:15:49	75.7	0.435
2015-01-16	1:24:07	78.1	0.371
2015-01-16	3:45:20	75.9	0.371
2015-01-16	8:24:33	81.7	0.399
2015-01-16	12:58:46	71.7	0.376
2015-01-16	17:31:49	76.1	0.388
2015-01-16	22:11:33	71.1	0.41
2015-01-17	7:25:02	72.7	0.432
2015-01-17	11:58:01	78.9	0.437
2015-01-17	16:26:37	77.5	0.421
2015-01-18	6:16:35	81.6	1.45
2015-01-18	10:58:25	79.2	1.982
2015-01-18	15:26:23	82.7	1.577
2015-01-19	7:06:02	78.5	0.668
2015-01-19	9:57:11	18.9	0.668
2015-01-20	8:42:43	73.6	0.436
2015-01-20	15:11:19	86.9	0.504
2015-01-21	9:42:54	24.5	1.539
2015-01-21	16:43:04	84.6	1.021
2015-01-22	1:44:58	73.6	0.978
2015-01-22	6:20:04	76.3	1.008
2015-01-22	15:37:17	76.5	0.606
2015-01-22	20:08:56	72.4	0.553
2015-01-23	7:44:02	25.1	0.595
2015-01-24	15:34:41	82.8	1.143
2015-01-25	14:15:31	89.0	1.773
2015-01-26	6:24:32	83.5	1.294
2015-01-27	7:34:06	87.9	0.392
2015-01-27	12:03:11	76.0	0.477
2015-01-27	16:43:10	85.1	0.343
2015-01-28	4:25:55	82.9	0.34
2015-01-28	6:23:49	78.9	0.479
2015-01-28	11:01:56	72.4	0.452
2015-01-28	22:49:06	80.4	0.694
2015-01-29	3:18:19	87.0	0.67
2015-01-29	7:49:52	73.5	0.584
2015-01-29	12:32:01	75.5	0.576
2015-01-29	21:20:34	74.8	1.747
2015-01-30	1:52:31	74.8	1.674
2015-01-31	10:12:15	83.5	0.531
