2019-06-06	15:55:12	84.6	0.269
2019-06-06	17:28:47	80.7	0.269
2019-06-06	19:36:47	80.8	0.283
2019-06-06	21:14:07	86.9	0.283
2019-06-07	0:52:30	83.1	0.232
2019-06-07	4:32:47	77.5	0.234
2019-06-07	6:32:56	83.3	0.258
2019-06-07	8:16:28	84.0	0.258
2019-06-07	10:07:13	78.0	0.259
2019-06-07	11:59:31	86.2	0.259
2019-06-07	13:45:50	79.1	0.253
2019-06-07	15:38:32	80.0	0.253
2019-06-07	17:31:33	24.9	0.299
2019-06-07	19:18:39	72.5	0.299
2019-06-07	22:56:48	80.3	0.306
2019-06-08	0:47:02	88.3	0.287
2019-06-08	4:24:17	78.0	0.29
2019-06-08	10:01:14	74.1	0.269
2019-06-08	13:44:49	23.7	0.252
2019-06-08	15:24:03	75.7	0.24
2019-06-08	19:04:00	79.1	0.294
2019-06-08	22:41:16	81.4	0.262
2019-06-09	2:27:13	19.9	0.364
2019-06-09	7:51:56	74.9	0.345
2019-06-09	15:09:43	75.2	0.349
2019-06-09	18:49:42	84.5	0.354
2019-06-09	22:31:02	84.5	0.298
2019-06-10	0:14:22	82.0	0.503
2019-06-10	2:17:03	81.3	0.503
2019-06-10	9:32:46	74.3	0.392
2019-06-10	13:08:46	86.2	0.577
2019-06-10	16:48:39	71.2	0.433
2019-06-11	1:49:33	71.2	0.709
2019-06-11	3:50:10	70.7	0.709
2019-06-11	18:16:23	80.9	0.498
2019-06-11	20:13:45	73.6	0.655
2019-06-12	1:50:51	71.3	0.562
2019-06-12	3:31:14	78.4	0.398
2019-06-12	8:59:03	71.1	0.448
2019-06-12	19:56:46	81.8	0.209
2019-06-12	23:27:12	81.9	0.195
2019-06-13	3:10:43	71.1	0.174
2019-06-13	10:34:50	79.7	0.39
2019-06-13	19:43:20	80.5	0.41
2019-06-14	8:37:34	75.9	0.346
2019-06-14	10:21:27	77.8	0.41
2019-06-14	12:17:30	73.8	0.41
2019-06-14	13:58:02	71.8	0.349
2019-06-14	17:37:52	73.8	0.344
2019-06-14	19:38:01	74.4	0.344
2019-06-14	23:09:44	75.8	0.246
2019-06-15	2:46:51	80.8	0.251
2019-06-15	4:43:15	86.2	0.232
2019-06-15	10:11:10	75.8	0.292
2019-06-15	12:17:17	26.2	0.251
2019-06-15	13:45:56	22.0	0.251
2019-06-15	17:40:35	23.5	0.228
2019-06-16	8:06:10	83.8	0.199
2019-06-16	11:49:12	16.8	0.245
2019-06-16	13:33:25	74.1	0.225
2019-06-16	15:22:45	79.8	0.225
2019-06-16	20:56:21	77.8	0.323
2019-06-17	2:20:52	72.0	0.384
2019-06-17	8:10:11	23.7	0.778
2019-06-17	9:49:08	74.2	0.778
2019-06-17	11:28:13	80.6	0.618
2019-06-17	13:19:41	87.6	0.618
2019-06-17	17:00:27	71.8	0.446
2019-06-17	20:28:51	88.5	0.339
2019-06-18	2:16:31	81.5	0.468
2019-06-18	7:39:10	83.8	0.704
2019-06-18	11:21:39	78.1	0.855
2019-06-18	20:26:47	74.8	0.366
2019-06-18	22:16:24	83.5	0.366
2019-06-19	0:07:48	75.6	0.374
2019-06-19	1:50:15	83.2	0.374
2019-06-19	3:51:21	86.4	0.3
2019-06-19	7:22:58	85.0	0.358
2019-06-19	9:18:21	80.0	0.358
2019-06-19	21:58:55	76.9	0.335
2019-06-19	23:50:04	72.0	0.335
2019-06-20	3:35:26	83.5	0.271
2019-06-20	5:23:39	82.6	0.192
2019-06-20	7:13:36	77.4	0.192
2019-06-20	10:51:50	71.2	0.176
2019-06-20	16:17:37	83.0	0.193
2019-06-21	3:16:30	72.2	0.404
2019-06-21	5:02:51	29.1	0.404
2019-06-21	17:52:33	70.4	0.257
2019-06-21	23:28:21	74.5	0.233
2019-06-22	1:20:46	84.2	0.202
2019-06-22	4:52:11	72.6	0.228
2019-06-22	15:51:43	83.1	0.243
2019-06-22	21:19:22	78.7	0.265
2019-06-23	2:54:00	74.7	0.168
2019-06-23	8:08:41	78.8	0.126
2019-06-23	11:51:28	76.4	0.123
2019-06-23	15:31:00	80.6	0.126
2019-06-24	13:36:27	84.4	0.213
2019-06-24	17:17:55	82.1	0.411
2019-06-24	22:31:06	73.1	0.567
2019-06-25	7:47:09	78.8	0.199
2019-06-27	3:50:17	88.2	0.415
2019-06-27	7:25:33	79.9	0.77
2019-06-27	11:05:44	81.1	0.513
2019-06-27	12:48:45	70.2	0.458
2019-06-27	14:41:01	73.5	0.458
2019-06-27	20:07:40	71.8	0.302
2019-06-27	21:57:45	80.5	0.302
2019-06-28	9:00:31	82.7	0.573
2019-06-28	14:19:40	88.2	0.656
2019-06-28	16:32:15	24.0	0.656
2019-06-28	18:04:10	74.2	0.5
2019-06-28	20:00:12	72.3	0.5
2019-06-28	21:40:24	84.2	0.376
2019-06-29	7:08:19	70.7	0.379
2019-06-29	8:38:27	83.6	0.296
2019-06-29	12:15:14	76.1	0.253
2019-06-30	8:34:02	80.3	0.197
2019-06-30	10:13:31	26.1	0.216
2019-06-30	19:30:48	83.8	0.207
2019-06-30	21:06:55	17.4	0.201
2019-07-01	0:50:15	25.7	0.214
2019-07-01	6:36:39	87.8	0.291
2019-07-01	13:59:23	73.8	0.469
2019-07-01	15:20:50	74.7	0.425
2019-07-01	17:32:16	75.9	0.425
2019-07-01	21:13:17	87.7	0.599
2019-07-02	4:24:22	85.4	0.803
2019-07-02	8:02:46	82.4	0.611
2019-07-02	9:47:43	73.6	0.579
2019-07-02	11:45:05	79.5	0.579
2019-07-02	15:22:19	70.1	0.518
2019-07-02	19:01:32	80.4	0.444
2019-07-02	22:47:00	27.5	0.473
2019-07-03	2:13:42	87.4	0.492
2019-07-03	3:59:02	71.2	0.482
2019-07-03	5:54:41	86.4	0.482
2019-07-03	9:33:09	81.4	0.451
2019-07-03	18:40:42	80.6	0.293
2019-07-03	20:36:29	86.7	0.293
2019-07-04	5:36:07	79.8	0.284
2019-07-04	7:34:22	81.2	0.284
2019-07-04	11:15:26	83.6	0.255
2019-07-04	14:52:18	85.4	0.234
2019-07-05	6:54:49	22.6	0.251
2019-07-05	20:08:41	73.9	0.243
2019-07-06	10:42:53	71.6	0.512
2019-07-06	12:26:56	79.7	0.585
2019-07-06	14:24:07	83.5	0.585
2019-07-06	16:05:28	77.3	1.005
2019-07-06	19:38:14	71.0	1.746
2019-07-07	6:41:29	26.2	0.664
2019-07-07	16:00:47	76.9	0.831
2019-07-07	19:44:39	28.2	1.03
2019-07-08	1:01:39	24.4	0.563
2019-07-08	6:42:57	25.2	0.375
2019-07-08	8:20:21	76.2	0.349
2019-07-08	10:30:43	20.0	0.349
2019-07-08	19:11:55	24.4	0.454
2019-07-09	2:35:26	87.1	0.276
2019-07-09	6:19:09	27.5	0.39
2019-07-09	9:53:59	82.8	0.272
2019-07-09	15:32:27	81.3	0.252
2019-07-09	19:10:22	72.8	0.216
2019-07-09	22:50:49	74.1	0.212
2019-07-10	2:19:07	72.3	0.232
2019-07-10	7:49:47	75.9	0.238
2019-07-10	9:49:29	71.2	0.238
2019-07-10	11:22:48	24.1	0.251
2019-07-10	15:08:41	27.0	0.255
2019-07-11	2:07:47	72.6	0.449
2019-07-11	9:21:47	70.8	0.389
2019-07-12	1:57:48	70.6	0.326
2019-07-12	5:46:02	18.6	0.245
2019-07-12	12:56:03	72.0	0.159
2019-07-12	23:48:41	82.9	0.133
2019-07-13	7:10:12	71.7	0.17
2019-07-13	14:29:42	81.1	0.286
2019-07-14	1:33:37	25.8	0.686
2019-07-14	8:43:06	87.3	0.48
2019-07-14	12:28:29	70.2	0.495
2019-07-14	16:09:25	84.8	0.617
2019-07-14	17:49:10	79.0	0.519
2019-07-14	23:28:05	76.1	0.565
2019-07-15	4:50:26	72.1	0.356
2019-07-15	6:35:35	77.4	0.356
2019-07-15	12:01:14	23.3	0.389
2019-07-15	21:14:41	80.0	0.378
2019-07-16	0:55:12	81.4	0.445
2019-07-16	4:34:48	75.7	0.553
